0	0	0	0	0	0	0	387	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	424	364	0	0	0	0	0	0	0	0	99999	394	0	0	2923	9407	0	0	1893	639	0	1448	0	0	0	2024	6124	6211	0	0	0	0	479	7792	0	0	0	0	0	960	0	0	0	0	0	0	1188	0	0	0	0	891	0	0
0	0	0	0	0	0	0	0	0	0	0	0	394	99999	0	0	0	0	0	0	0	722	0	0	0	0	0	0	0	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	396	82	0	0	0	0	676	0
0	0	0	0	0	0	0	0	0	1415	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	987	0	1555	0	0	2285	0	0	0	2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110	0	0	0	0	0	1619	0	5253	0	0	0	2923	0	0	0	99999	7249	0	0	0	0	0	3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2135	0	0	0	0	0	14437	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9407	0	0	0	7249	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1313	0	0	0	0	0	0	0	0	0	11027	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	3116	0	0	0	0	0	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	2329	0	0	0	0	0	3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2797	0	0	0	1893	0	0	0	0	0	0	0	99999	1587	0	503	0	0	0	0	0	0	0	0	0	0	1455	0	0	0	0	7728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	464	639	722	0	0	0	0	0	0	1587	99999	0	0	0	0	0	0	0	5587	0	1155	0	0	344	0	0	0	1890	0	0	0	0	0	0	0	0	0	0	0	1237	0	0	0	0	0
0	0	0	0	0	9866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	1916	0	0	0	0	3981	0	0	0	0	0	10076	0	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4460	0	3160	0	0	0	1448	0	0	0	3355	0	0	0	503	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1808	0	0	0	0	0	987	0	0	0	0	0	0	1916	0	99999	0	0	0	0	0	0	0	0	2865	0	0	0	0	0	0	0	0	2460	3097	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1916	0	0	0	0	0	0	0	1555	0	0	0	0	0	0	0	0	0	0	99999	0	0	1759	0	0	0	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1797	0	0	0	0	0	0	0	0	0	0	0	2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	4347	0	0	0	0	0	0	5802	0	0	0	0	0	0	0	0	0	0	0	14516	0	0	0	0	0	0	0	0
0	2920	0	0	0	0	0	0	0	0	0	0	6124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4347	99999	0	0	0	0	0	0	5479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1146	0	0	774	0	6211	0	0	2285	0	0	0	0	0	5587	3981	0	0	0	1759	0	0	99999	2984	0	542	0	0	0	0	0	0	7768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2984	99999	0	0	0	0	0	0	0	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	710	0	0	0	0	0	0	0	1155	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3544	0	0	3090
0	0	0	0	0	5353	0	0	0	0	0	0	0	0	0	2811	0	0	3116	2329	0	0	0	0	2865	0	1922	0	0	0	0	0	0	99999	0	0	0	0	0	5387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	435	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	1455	344	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3301	0	0	0	0	0	0	0	0	0	0	7792	0	0	0	0	0	0	0	0	0	10076	0	0	0	0	5802	5479	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	954	4478	0	0	0	0	2100	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	3295	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4620	0	0	0	0	0	0	0	0	0	0	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1890	0	0	0	0	0	0	0	0	1434	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	796	0	0	0	0	0
0	0	0	0	935	1968	0	0	0	0	0	0	0	0	0	0	0	0	2706	3782	7728	0	0	0	0	0	0	0	0	7768	0	0	0	5387	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	281	0	0	0	0	262	0
0	0	0	690	0	0	0	0	0	0	0	0	960	0	0	0	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1527	0	0	0	0	0	0	0	0	0	0	0	0	560	0	2460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	966	0	0	0	0	0	0	0	0	1280	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	99999	0	0	0	0	0	0	0	0	1292	0	0	0
0	0	0	0	0	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	1159	0	0	0	0
0	1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4478	0	0	0	0	0	0	0	0	0	0	99999	6315	0	0	0	0	0	0	0	0
0	0	0	0	0	11818	0	0	0	0	0	0	0	0	0	0	14437	11027	0	0	0	0	0	0	0	0	0	14516	0	0	0	0	0	0	0	0	3295	0	0	0	0	0	0	0	0	0	6315	99999	0	0	0	7835	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1188	812	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	676	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	1159	0	7835	0	0	0	99999	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3544	0	0	0	0	0	0	0	0	0	1280	1292	0	0	0	0	0	0	0	0	99999	0	0	1946
0	0	0	0	0	0	0	0	0	0	0	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	676	0	0	0	0	0	99999	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1946	0	0	99999
